"93","LAS MESTAS","43.53622844908731","-5.637248263903983"
"94","EL PARQUE","43.536944442808384","-5.640942878716388"
"95","PLAZA DE TOROS","43.53792021284467","-5.6435226802308"
"96","CRUZ ROJA","43.54047330695786","-5.654179534581543"
"97","LA PLAZUELA","43.541769327058965","-5.6565262291194225"
"98","EL PARCHIS","43.54325410951837","-5.660044821439084"
"99","ALVAREZ GARAYA","43.5436586334419","-5.663936833765513"
"100","ESTACIÓN AUTOBUSES","43.540241053997185","-5.666088368849517"
"101","INFIESTO","43.53841710106042","-5.667468383651208"
"102","CARLOS MARX","43.536083956072254","-5.66906099089461"
"103","C/ SEVERO OCHOA (REY PELAYO)","43.53408598878913","-5.668638664635554"
"104","SORIA","43.532118424407265","-5.670383389819579"
"105","IGLESIA DE SAN MIGUEL","43.52945989578503","-5.670872376796972"
"106","GASPAR GARCÍA LAVIANA","43.527838617528374","-5.671283390335331"
"107","LA MANCHA","43.525985794517055","-5.671585165089542"
"108","RÍO EO","43.52633384012121","-5.673642266400866"
"110","CERILLERO","43.54022617877129","-5.705025634185842"
"111","ALGODONERA","43.539148401902075","-5.698058822144356"
"112","ECUADOR","43.5396692021035","-5.693539761192851"
"113","AVDA. SCHULZ (PUERTA LA VILLA)","43.53892926263617","-5.663654199245759"
"114","SAN JOSÉ","43.53641293869669","-5.664224045318571"
"115","PÉREZ DE AYALA","43.53373298119507","-5.664860892554201"
"116","MARCELINO","43.53085341120481","-5.665563142255916"
"117","ANA MARÍA","43.528510570034726","-5.666029124719051"
"118","HOGAR DEL LLANO","43.52550362806909","-5.6667875250249695"
"119","CTRA. CARBONERA, 36","43.52382608595302","-5.667295134899434"
"120","IRENE FERNÁNDEZ","43.52174778132455","-5.667228253826808"
"121","RONDA EXTERIOR","43.52052680179099","-5.6647617055414194"
"122","RÍO CARES","43.521482467608635","-5.664321244765407"
"123","RÍO NALÓN","43.523035982035125","-5.664884597774248"
"124","GENERAL GUTIÉRREZ MELLADO","43.51999140137934","-5.66841285430029"
"125","ESTACIÓN DE SERVICIO CONTRUECES","43.52353739658807","-5.667319527346181"
"126","CTRA. CARBONERA, 11","43.5257508069734","-5.666612811694234"
"127","VALENCIA","43.52938038694986","-5.6657952193630505"
"128","MARCELINO","43.53117254449445","-5.665391580515409"
"129","ELEUTERIO QUINTANILLA","43.533373778209324","-5.664820313298288"
"130","SAN JOSÉ","43.536415245042825","-5.664125137400684"
"131","PLAZA EUROPA","43.54017984291401","-5.664080601753055"
"132","ATENEO","43.54133139295879","-5.693688076679735"
"133","FÁTIMA","43.541051496359735","-5.699443346487073"
"134","AVDA. ARGENTINA (FÁTIMA)","43.54060860778468","-5.700277587378032"
"135","AVDA. DEL LLANO (SAN JOSÉ)","43.53615563463758","-5.659423142947839"
"136","PRAO DEL CUBANO","43.54237125821577","-5.698078874315316"
"137","PERU","43.543267261961546","-5.695593836433688"
"138","DOS DE MAYO","43.54045524619191","-5.6842425163461145"
"139","JARDINES DE LA REINA","43.54537975081908","-5.663876519844605"
"140","INSTITUTO","43.54604014458476","-5.662197434839756"
"141","GRAN CAPITÁN","43.541745613197705","-5.700551160848581"
"142","FÁBRICA DE GAS","43.54113650460321","-5.6504336129365615"
"144","MARQUÉS DE URQUIJO","43.540059495287565","-5.6464010240517"
"146","FEDERICA MONTSENY","43.54444500775541","-5.697193579943036"
"148","CENTRO NUEVAS TECNOLOGÍAS","43.51135662837787","-5.677656803532244"
"149","LA CARBAYERA","43.513834424619674","-5.677197341840622"
"150","BOMBEROS","43.51724329639768","-5.67696461809121"
"151","CAMPO DE FÚTBOL","43.51881672435201","-5.676675424279299"
"152","PARQUE ROCES","43.519897910789204","-5.680484585613116"
"153","BIBLIOTECA","43.5208069345107","-5.682417924880319"
"154","SANTA BÁRBARA","43.52328735212293","-5.682614517176271"
"155","AVDA. OVIEDO (CENTRO COMERCIAL)","43.526748987280826","-5.678597923159578"
"156","ESTACIÓN DE SERVICIO FORO","43.52883211280069","-5.676153373012125"
"157","SEDES","43.53124882458508","-5.673302650182862"
"158","PUERTA LA VILLA","43.539570118046534","-5.663199734614845"
"159","CALDERÓN DE LA BARCA","43.5355352625653","-5.647366371967239"
"160","C/ GENERAL SUÁREZ VALDÉS (FEIJOO)","43.53411182124243","-5.647403064618279"
"162","LEOPOLDO ALAS","43.53274342504172","-5.651278555235508"
"163","MARÍA CRISTINA","43.53342318316583","-5.651085594824678"
"164","GRAL. SUÁREZ VALDÉS","43.533316509171605","-5.648308792319058"
"165","USANDIZAGA","43.53320105903565","-5.6455192398635505"
"168","CANGAS DE ONÍS","43.53783572747613","-5.665759535036289"
"169","LLARANES","43.536196091037446","-5.667729316744632"
"170","POLÍGONO PUMARÍN","43.534213805518824","-5.670104641992787"
"171","SEDES","43.53129787368197","-5.673515195543372"
"172","PUERTA DEL SOL","43.52900910555863","-5.676284950652671"
"173","AVDA. DE OVIEDO (CENTRO COMERCIAL)","43.52701881933102","-5.678609871837784"
"174","SANTA BÁRBARA","43.52292060756647","-5.683278792781275"
"175","EL HOGAR","43.52076573346443","-5.682638811762386"
"176","PARQUE ROCES","43.51982392578197","-5.680567917404953"
"177","CAMPO DE FÚTBOL","43.518749130354344","-5.676870395140774"
"178","BOMBEROS","43.51690644837768","-5.677122926756391"
"179","LA CARBAYERA","43.51348916112409","-5.677330525935836"
"180","CAMINO DE RUBÍN","43.5412011931365","-5.705675738110091"
"181","INEM","43.54135419979333","-5.70377649942044"
"182","FRANCISCO DE PAULA","43.537844290273625","-5.658049361978109"
"183","PATRONATO","43.53552041707406","-5.656152692396348"
"184","LA PAZ","43.53305345624989","-5.654212766641999"
"185","MARQUÉS DE URQUIJO","43.53934617231609","-5.6468772520590615"
"186","HNOS. FELGUEROSO","43.53422752633085","-5.654833579726291"
"187","FUENTE DEL REAL","43.533762283719355","-5.655481441201646"
"189","MAGALLANES","43.542060207575474","-5.701716305081766"
"190","ALONSO QUINTANILLA","43.54174372113724","-5.704437537199572"
"191","DOLORES IBARRURI","43.52782371188583","-5.682295969554955"
"192","AULARIO","43.5249530629268","-5.624853016701736"
"193","EDIFICIO DE ENERGÍA","43.52494051045791","-5.621870371483033"
"194","FÁBRICA DE GAS","43.540670976803355","-5.649930499856867"
"196","TORRECERREDO","43.529364608407576","-5.67840438639531"
"197","C/ PEÑA SANTA DE ENOL (NARANJO DE BULNES)","43.52815936925182","-5.678734626355455"
"198","URGISA","43.53281020168656","-5.6712183392345645"
"199","PUERTO TARNA","43.533319800925156","-5.672527905438212"
"200","PUERTO SOMIEDO","43.534706446513006","-5.673294607977266"
"201","PUERTO SAN ISIDRO","43.535669525798454","-5.674847059132982"
"202","PUERTO PAJARES","43.537537714625294","-5.67427374928722"
"206","LA GUÍA","43.533911022515156","-5.631541014160718"
"207","CAPUCHINOS","43.53954084767871","-5.652071670087083"
"210","PUERTO DE PAJARES","43.5371993747982","-5.673726602823273"
"211","PUERTO SAN ISIDRO","43.53563935859694","-5.674981861033609"
"212","PUERTO DEL PONTON","43.53377377223214","-5.675443868170634"
"213","PUERTO DE TARNA","43.533262653250155","-5.672661510962837"
"214","PLAZA DE LA HABANA","43.53961155584391","-5.682212389626645"
"215","CENTRO DE SALUD DE PUMARÍN","43.53060549390333","-5.676937213391045"
"219","PLAZA DE LA HABANA","43.53951869882865","-5.683099401268115"
"220","RIO NARCEA","43.521768502988266","-5.66402451127189"
"221","RIO NALÓN","43.52357784158029","-5.664042317135298"
"222","DOLORES","43.52549799129337","-5.665871604000676"
"223","ANA MARÍA","43.528618973220034","-5.665241928788293"
"224","RÍO DE ORO","43.53044610661942","-5.662179200285602"
"225","MIERES","43.538606902118275","-5.6635781152072795"
"226","AVDA. DEL LLANO (PÉREZ DE AYALA)","43.53312721438981","-5.659945870066842"
"227","CORTES DE CÁDIZ","43.54057161064996","-5.683505060522715"
"228","MÓSTOLES","43.54226197436323","-5.683221145470344"
"229","AVDA. CASTILLA","43.54077748513086","-5.644167441832241"
"231","OASIS","43.543697158854805","-5.640557073728023"
"232","COLONIA DEL PILES","43.543777457458695","-5.63356717205302"
"233","EL PISÓN","43.54307506738592","-5.629662394437316"
"234","ALTO DEL PISÓN","43.54151292380542","-5.625943159279567"
"235","RESIDENCIA","43.54054480608452","-5.623797012751373"
"236","EL FIELATO","43.538880038040816","-5.620618216318439"
"237","LA COROLLA","43.53837359509062","-5.618752151503396"
"238","TORRE FLORIDA","43.53804202008998","-5.614752542678639"
"239","CAMINO DE LA PIPA","43.53825473132494","-5.61332605577999"
"240","LA PIPA","43.53988306016453","-5.611416123946218"
"241","CAMINO DE LA PIPA","43.538393896128426","-5.61314642093903"
"242","TORRE FLORIDA","43.53803296477059","-5.615148200664002"
"243","LA COROLLA","43.53838322963271","-5.618331763732018"
"244","EL FIELATO","43.53919031844127","-5.620829692558197"
"245","RESIDENCIA","43.54068730278489","-5.623865081909477"
"246","ALTO DEL PISÓN","43.541561307751195","-5.625796733516351"
"247","EL PISÓN","43.54305548221864","-5.629339725713813"
"248","COLONIA DEL PILES","43.54386740449393","-5.6335710903447875"
"249","OASIS","43.54404397072702","-5.639185911800441"
"250","CEMENTERIO CAMPA","43.54226242083114","-5.714077954390482"
"251","AVDA. CASTILLA","43.54103718480613","-5.644228307977706"
"252","MANSO","43.54132957015205","-5.646766045974237"
"253","CHALETS","43.5307375827766","-5.6293734305881635"
"254","MENÉNDEZ PELAYO","43.542051450520994","-5.649805345637444"
"255","MUROS DE GALICIA","43.5297547541761","-5.646593607336951"
"257","MARIA CRISTINA","43.531026866600634","-5.649978172845402"
"258","ELEUTERIO QUINTANILLA","43.53205089206206","-5.6605420474347214"
"259","JUAN ALVARGONZÁLEZ","43.53163178063202","-5.663072904307251"
"260","MUROS DE GALICIA","43.52968864175086","-5.646726837544795"
"261","DOLORES","43.5254684119744","-5.665981665997014"
"262","IGLESIA DE CONTRUECES","43.522913915668624","-5.663555264448842"
"263","AVDA. CONSTITUCIÓN (PUERTA LA VILLA)","43.53935840390498","-5.66378449557582"
"264","CENTRAL ELÉCTRICA","43.51977891102279","-5.685552150529623"
"265","DESGUACE","43.513281746343786","-5.686550446330147"
"266","PORCEYO (CENTRO COMERCIAL)","43.512504771887464","-5.6912541556191245"
"267","DESGUACE","43.51325564817737","-5.686128658977248"
"269","PLAZA DEL CARMEN (BLANCA RÍOS)","43.54412305963723","-5.663326032573097"
"270","HOSPITAL DE JOVE","43.551733600546","-5.698905320698723"
"271","CARRETERA GENERAL","43.52162712349242","-5.607312019409169"
"272","POLIGONO DE PUMARÍN","43.533807972477604","-5.6709035167699895"
"273","ESTACIÓN DE SERVICIO POL. BANKUNIÓN 1","43.53674553412718","-5.689610016882309"
"274","POL. DE BANKUNIÓN 1","43.53520563974544","-5.6911503967444546"
"275","AMBULATORIO","43.532343854918636","-5.695292542167038"
"276","CAMPONES 142","43.531417151281865","-5.699458793880064"
"277","PUENTE RONDA","43.529691342395836","-5.704665803899538"
"278","JUVERÍA","43.52709041737823","-5.7091774765435614"
"281","LA CURVA","43.506364261936156","-5.726569662600425"
"282","POLÍGONO DE SOMONTE","43.51702587223219","-5.722744511508276"
"283","LA TEJERA DE SOTIELLO","43.50520195308395","-5.728113009167107"
"286","LA TEJERA DE SOTIELLO","43.50533097150896","-5.727611662291047"
"287","POLÍGONO DE SOMONTE","43.51713099191915","-5.722489425213469"
"291","JUVERÍA","43.52771714646186","-5.7078072416401255"
"292","PUENTE RONDA","43.52963423540094","-5.704415754594618"
"293","CAMPONES 142","43.531340876245906","-5.699257387277639"
"294","AMBULATORIO","43.532192410486395","-5.695223916260205"
"295","POL. DE BANKUNIÓN 1","43.53516823910145","-5.690826958351116"
"296","ESTACIÓN DE SERVICIO POL. BANKUNIÓN 1","43.53663186220879","-5.68870149655771"
"297","LA CURVA","43.506500794758686","-5.726885063321157"
"299","I.E.S.","43.52700048641105","-5.621167700819189"
"301","LAS QUINTANAS","43.522144775755415","-5.657532740153409"
"302","CONTRUECES","43.51621686292985","-5.657680669786251"
"303","CUESTA DE LA PIEDRA","43.51195014867567","-5.658408767805139"
"304","LA FLOR DE GRANDA","43.507039256050774","-5.6562509684137545"
"305","GRANDA","43.50175615531886","-5.6569344839388265"
"306","ESCUELAS DE GRANDA","43.49888019991023","-5.654384055698794"
"307","LOS PUYOS","43.496052048280454","-5.649770525059198"
"308","EL CINE","43.49514893325176","-5.652216925635498"
"309","ESCUELAS","43.493037272095194","-5.651258735622674"
"310","EL ROBLE","43.48902898334996","-5.650551522748918"
"311","EL TRANSFORMADOR","43.48800029827046","-5.652200690584185"
"312","VEGA","43.48636091527436","-5.654169294958935"
"313","EL TRANSFORMADOR","43.48780893432138","-5.652686961614171"
"314","MERCADO","43.489023140902255","-5.650415235631414"
"315","ESCUELAS","43.49324644249664","-5.651168953691999"
"316","EL CINE","43.49520806303945","-5.651996895624128"
"317","IGLESIA DE SAN MARTÍN","43.48253773196686","-5.672178588466866"
"318","LOS PUYOS","43.496004956516906","-5.649471634272796"
"319","ESCUELAS DE GRANDA","43.49909348744499","-5.654504722801718"
"320","GRANDA","43.500778725338115","-5.65598866152032"
"321","LA FLOR DE GRANDA","43.506987299413005","-5.656162097316492"
"322","CUESTA DE LA PIEDRA","43.51195302402624","-5.6582851822702045"
"323","CONTRUECES","43.51620261098073","-5.657519207154187"
"329","CTRA. AVILÉS (CERILLERO)","43.539693958958864","-5.708108410056351"
"330","ALTO DEL CERILLERO","43.5393942379878","-5.710496080546847"
"332","CASA BLASCO","43.545776830105325","-5.716983677292391"
"333","LA PANERONA","43.549171250895704","-5.714710019158366"
"334","LA CINTA","43.55319094406409","-5.711127181218375"
"335","EL REGATÓN","43.55778108354904","-5.708163706485771"
"336","LES CABAÑES","43.56054541196508","-5.708535234472642"
"337","CAMPA DE TORRES","43.56382812071753","-5.705648872750845"
"338","LES CABAÑES","43.560408447502795","-5.708615761958575"
"339","EL REGATÓN","43.55813703761427","-5.70834060854999"
"340","LA CINTA","43.553348729618605","-5.711307574738827"
"341","LA PANERONA","43.54930792531904","-5.714641885029566"
"342","CASA BLASCO","43.54577271322328","-5.717156785405312"
"343","LOS DEPÓSITOS","43.54211499026826","-5.714219863757592"
"344","ALTO DEL CERILLERO","43.53920565423608","-5.710475249716098"
"345","CTRA. DE AVILÉS (EL CERILLERO)","43.53951583402536","-5.708026170960949"
"347","PORCEYO","43.50303829169404","-5.703227370984913"
"351","IGLESIA DE SAN ANDRÉS","43.51239937916377","-5.769138772312304"
"352","MONTIANA","43.52253810761266","-5.746736964190296"
"353","POAGO","43.540940322592306","-5.728004713884479"
"354","EL ESTANCO","43.500693685493694","-5.685818650878177"
"355","ESTACIÓN DE SERVICIO VERIÑA","43.541149038293916","-5.720006128123583"
"356","PUENTE SECO","43.5379868866404","-5.7162994471039505"
"357","PRINCIPE DE ASTURIAS","43.540035640741216","-5.690598002203984"
"358","LOS CALEROS","43.51986191746993","-5.67356659975561"
"359","EL ESTANCO","43.50083672438434","-5.685862102872038"
"360","LA PEDRERA (CABECERA)","43.48999090821767","-5.697933272257379"
"361","EL CRUCE","43.50181133576679","-5.684618953518557"
"362","POLIGONO DE ROCES","43.50914631403825","-5.677460055306442"
"363","CTRA. VILLAVICIOSA (ESCUELA DE LA MARINA)","43.52834608572468","-5.6260892109371445"
"364","PLAZA  JUAN A. RUBIO","43.52123086762419","-5.670855523552622"
"365","LOS CALEROS","43.51990801722444","-5.673135588644109"
"366","PRINCIPE DE ASTURIAS","43.53999940375435","-5.690225082245371"
"367","PUENTE SECO","43.53817147160023","-5.716109714959034"
"368","CEMENTERIO DE DEVA","43.49985102505251","-5.582551939874764"
"369","CEMENTERIO DE DEVA (TANATORIO)","43.50112324937601","-5.582433037642491"
"370","POAGO","43.54139946969338","-5.727629362034407"
"371","MONTIANA","43.522832746496704","-5.746465754420251"
"372","HOTEL","43.54800390969499","-5.637700073102385"
"373","PROVIDENCIA","43.55073678391219","-5.6155616287791315"
"374","CAMINO PLAYA DE LA ÑORA","43.533532335569596","-5.596538640109747"
"375","EL TASQUERU","43.5279818180809","-5.589185034440814"
"376","EL INFANZÓN","43.524635278567196","-5.5878662914588855"
"377","FÁTIMA","43.54104915926426","-5.699542259122368"
"378","EL INFANZÓN","43.52465774822643","-5.587669271483501"
"379","EL TASQUERU","43.52803043504308","-5.589026246752468"
"380","CAMINO PLAYA DE LA ÑORA","43.533500008049074","-5.596376369006787"
"381","PROVIDENCIA","43.55027791607926","-5.61633403154322"
"382","SANATORIO MARÍTIMO","43.5466288572556","-5.639930057296632"
"383","AVDA. DEL LLANO (SAN JOSÉ)","43.53640711969392","-5.659062917221607"
"384","URB. EL RINCONÍN","43.548331999953824","-5.637528710379932"
"385","SANATORIO COVADONGA","43.53250562253002","-5.647555511024689"
"386","ALVARÉZ GARAYA","43.54274909387667","-5.664329968000805"
"388","CRUCE  DEVA","43.517829553881484","-5.60248398375474"
"389","DEVA","43.50716042588061","-5.5989079526389105"
"390","CRUCE DEVA","43.51773539498183","-5.602269603429979"
"391","PLAZA JUAN A. RUBIO","43.5215134521989","-5.670707147555237"
"392","POL. BANKUNIÓN 2","43.530469839031106","-5.713981829131044"
"393","ANTONIO MACHADO","43.51990773587266","-5.670067120516318"
"394","PLAZA DE VILLAMANÍN","43.536107885234294","-5.619396601856298"
"395","CENTRAL ELÉCTRICA","43.51994023964325","-5.685200499939482"
"396","SANATORIO MARÍTIMO","43.54653220181815","-5.639826809955529"
"397","FINCA POTROS","43.55013267668676","-5.61205697931688"
"398","FINCA POTROS","43.55020491820273","-5.612047722225717"
"399","EDUARDO VARELA","43.519567362511566","-5.667292979682092"
"405","IGLESIA DE CENERO","43.50279448967043","-5.732779056182176"
"408","LA MINA","43.48666490698786","-5.66470608813132"
"409","CASA BAUTISTA","43.48448956099801","-5.667639962982986"
"410","CASA BAUTISTA","43.48435810338983","-5.66748578788771"
"411","LA MINA","43.48669067406159","-5.664373339307593"
"421","EL CAÑAVERAL","43.52179734939377","-5.748336588165695"
"422","CENTRO ASTURIANO","43.49852983665967","-5.682494508367936"
"423","CEMENTERIO MONTIANA","43.52437014110905","-5.742811075651514"
"424","LA GRANJA (MONTIANA)","43.526891720633586","-5.74166324575426"
"425","LA FRAGUA","43.53092940502393","-5.735485512615539"
"426","LAS CRUCES","43.53521140876053","-5.731879805719457"
"427","POAGO ALTO","43.53981706941748","-5.729043195107868"
"428","PASO A NIVEL","43.54333085795313","-5.724040363608373"
"429","ESTACIÓN DE SERVICIO MAREO","43.49504477392225","-5.68941445541734"
"430","EL ALTO","43.49351361299206","-5.694404720660355"
"431","IGLESIA DE LA PEDRERA","43.49146815755698","-5.696762380669197"
"432","CENTRO ASTURIANO","43.49846194429288","-5.68270176354782"
"433","LEORIO DE ABAJO","43.50166307046987","-5.684797915039754"
"434","CRUCE A GRANDA","43.49573516107377","-5.671499362736168"
"435","CRUCE DE LA PITI","43.49311598663834","-5.674154102783228"
"436","LEORIO DE ARRIBA","43.49246890180911","-5.677563608637371"
"437","LA CASONA","43.4945327398561","-5.678631899471851"
"438","CENTRO CULTURAL","43.49726035957699","-5.6782701980105745"
"439","IGLESIA DE LA PEDRERA","43.49168668914385","-5.6962774306891415"
"440","EL ALTO","43.49346285155797","-5.694266421031522"
"441","ESTACIÓN DE SERVICIO MAREO","43.49492959187145","-5.689335133952809"
"442","BASCULA","43.54320389671167","-5.722945418134444"
"443","PASO A NIVEL","43.543369047296856","-5.7243267689005215"
"444","POAGO ALTO","43.539969376870395","-5.729074823681882"
"445","LAS CRUCES","43.53537697342913","-5.7321100524674"
"446","LA FRAGUA","43.53112419770271","-5.73524682176443"
"447","LA GRANJA (MONTIANA)","43.526877387313746","-5.741885331603881"
"448","CEMENTERIO MONTIANA","43.524588962632635","-5.742697260027815"
"449","EL CAÑAVERAL","43.52198532912288","-5.748382247387631"
"453","AGRICULTURA","43.52725602583266","-5.715854635628758"
"454","LA GRANJA (PROVIDENCIA)","43.548283524697396","-5.6290843620375455"
"455","NAVALÓN","43.547350533710265","-5.625020785659124"
"456","PEÑARRUBIA","43.54774501858737","-5.620779700402376"
"457","RECREO","43.549415693020926","-5.617027063755315"
"458","CAMINO DE LOS OLIVOS","43.54861368147846","-5.609577487416054"
"460","LA PEÑUCA","43.54244895384652","-5.604323270200126"
"461","CAMINO DE LOS AVELLANOS","43.537641582908755","-5.601133484639033"
"462","CRUCE INFANZÓN","43.53051080630602","-5.593995797570662"
"463","EL PINAL 2","43.52011072270075","-5.587276837360339"
"464","CAMÍN DE DEVA","43.51575045722584","-5.585395450244121"
"465","EL MIRADOR","43.51295815157905","-5.586241136740963"
"466","CASA EL FAQUE","43.50731920300302","-5.584763180988737"
"467","LA OLLA","43.504963373568934","-5.581038246214722"
"468","CASA EL FAQUE","43.50738524384177","-5.584629927722732"
"469","EL MIRADOR","43.5129733007689","-5.585969612639254"
"470","CAMÍN DE DEVA","43.51576532507841","-5.585136273391612"
"471","EL PINAL 2","43.52010732525375","-5.587029234285564"
"472","CRUCE INFANZÓN","43.530350846352505","-5.5935063130320435"
"473","CAMINO DE LOS AVELLANOS","43.53765677014947","-5.600861855399945"
"474","LA PEÑUCA","43.54260607062746","-5.6045404554974985"
"476","CAMINO DE LOS OLIVOS","43.54863449567114","-5.6094545987575035"
"477","RECREO","43.54938474278477","-5.617199027964675"
"478","PEÑARRUBIA","43.54791279923674","-5.620923139070503"
"479","NAVALÓN","43.54744417471138","-5.624863931971462"
"480","LA GRANJA (PROVIDENCIA)","43.548343926697655","-5.629198397109533"
"481","CAMPING","43.54842105370698","-5.635230164048131"
"483","CRUCE DEL RINCONÍN","43.51082557508428","-5.6016508582222"
"484","CRUCE DEL RINCONÍN","43.51078735338998","-5.60135231192548"
"491","METALURGIA","43.52916103617395","-5.711844154749731"
"493","VERIÑA","43.541505105347134","-5.71979935798329"
"494","CENTRO DE EMPRESAS","43.540206746539184","-5.703564284941762"
"495","CENTRO DE EMPRESAS","43.54015512189682","-5.703462960993816"
"496","CAMPING DEVA","43.51506303065809","-5.602587702657412"
"497","POL. DE ROCES","43.50933868925726","-5.677703607273131"
"498","CAMPING","43.54816248959852","-5.6351198626455306"
